x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.9656954,-0.006629982,0,0
1.5,0.5,4.965808,-0.0074168183,0,0
2.5,0.5,4.9659643,-0.008508992,0,0
3.5,0.5,4.9661646,-0.009903973,0,0
4.5,0.5,4.9664087,-0.011606866,0,0
5.5,0.5,4.966697,-0.013622513,0,0
6.5,0.5,4.9670315,-0.015955705,0,0
7.5,0.5,4.9674115,-0.018609418,0,0
8.5,0.5,4.9678383,-0.02158954,0,0
9.5,0.5,4.968311,-0.024890324,0,0
10.5,0.5,4.968828,-0.028503785,0,0
11.5,0.5,4.969389,-0.03241138,0,0
12.5,0.5,4.9699883,-0.03659394,0,0
13.5,0.5,4.970622,-0.04102452,0,0
14.5,0.5,4.9712853,-0.0456581,0,0
15.5,0.5,4.9719715,-0.05044918,0,0
16.5,0.5,4.9726725,-0.05534467,0,0
17.5,0.5,4.97338,-0.0602844,0,0
18.5,0.5,4.9740868,-0.06520378,0,0
19.5,0.5,4.9747815,-0.07004197,0,0
20.5,0.5,4.975458,-0.07473,0,0
21.5,0.5,4.976106,-0.07921011,0,0
22.5,0.5,4.976719,-0.0834316,0,0
23.5,0.5,4.9772906,-0.087348394,0,0
24.5,0.5,4.9778156,-0.090918295,0,0
25.5,0.5,4.978291,-0.09410891,0,0
26.5,0.5,4.9787135,-0.096912,0,0
27.5,0.5,4.979083,-0.099321626,0,0
28.5,0.5,4.9793997,-0.10134682,0,0
29.5,0.5,4.9796667,-0.1030046,0,0
30.5,0.5,4.9798884,-0.10431638,0,0
31.5,0.5,4.9800673,-0.10531487,0,0
32.5,0.5,4.9802103,-0.1060379,0,0
33.5,0.5,4.980321,-0.10652215,0,0
34.5,0.5,4.9804077,-0.1068067,0,0
35.5,0.5,4.9804745,-0.10692255,0,0
36.5,0.5,4.9805284,-0.106894106,0,0
37.5,0.5,4.9805737,-0.106747314,0,0
38.5,0.5,4.980615,-0.10650146,0,0
39.5,0.5,4.9806576,-0.106172554,0,0
40.5,0.5,4.9807043,-0.10576993,0,0
41.5,0.5,4.980757,-0.10530025,0,0
42.5,0.5,4.980818,-0.10477196,0,0
43.5,0.5,4.980885,-0.10419898,0,0
44.5,0.5,4.9809575,-0.103604145,0,0
45.5,0.5,4.981031,-0.10301311,0,0
46.5,0.5,4.9811015,-0.10245814,0,0
47.5,0.5,4.9811645,-0.10197413,0,0
48.5,0.5,4.9812145,-0.10159293,0,0
49.5,0.5,4.981248,-0.10133442,0,0
50.5,0.5,4.981264,-0.10120945,0,0
51.5,0.5,4.9812627,-0.10121165,0,0
52.5,0.5,4.981248,-0.10130714,0,0
53.5,0.5,4.981228,-0.101440795,0,0
54.5,0.5,4.9812136,-0.101530574,0,0
55.5,0.5,4.981222,-0.10147268,0,0
56.5,0.5,4.981268,-0.10115474,0,0
57.5,0.5,4.981368,-0.10045501,0,0
58.5,0.5,4.9815397,-0.09925984,0,0
59.5,0.5,4.9817977,-0.09746087,0,0
60.5,0.5,4.982155,-0.09497762,0,0
61.5,0.5,4.9826183,-0.091753066,0,0
62.5,0.5,4.9831896,-0.08777415,0,0
63.5,0.5,4.983866,-0.08305871,0,0
64.5,0.5,4.9846406,-0.07766281,0,0
65.5,0.5,4.9855,-0.071676046,0,0
66.5,0.5,4.9864283,-0.06520618,0,0
67.5,0.5,4.987405,-0.058394372,0,0
68.5,0.5,4.9884086,-0.051388737,0,0
69.5,0.5,4.9894176,-0.044340465,0,0
70.5,0.5,4.990412,-0.037394185,0,0
71.5,0.5,4.9913716,-0.030688379,0,0
72.5,0.5,4.992279,-0.02433611,0,0
73.5,0.5,4.9931216,-0.01843308,0,0
74.5,0.5,4.9938893,-0.013051485,0,0
75.5,0.5,4.9945765,-0.00823172,0,0
76.5,0.5,4.99518,-0.0039921445,0,0
77.5,0.5,4.995702,-0.00032735197,0,0
78.5,0.5,4.9961424,0.0027854326,0,0
79.5,0.5,4.9965053,0.0053763925,0,0
80.5,0.5,4.9967947,0.0074973973,0,0
81.5,0.5,4.997017,0.00921025,0,0
82.5,0.5,4.9971695,0.010586589,0,0
83.5,0.5,4.997249,0.011712124,0,0
84.5,0.5,4.9972434,0.012713235,0,0
85.5,0.5,4.9971256,0.013782284,0,0
86.5,0.5,4.9968486,0.015212245,0,0
87.5,0.5,4.9963365,0.01744423,0,0
88.5,0.5,4.9954824,0.021094656,0,0
89.5,0.5,4.9941554,0.026893687,0,0
90.5,0.5,4.9922423,0.03540859,0,0
91.5,0.5,4.989736,0.046440206,0,0
92.5,0.5,4.9868674,0.058148634,0,0
93.5,0.5,4.9841695,0.066598706,0,0
94.5,0.5,4.9822693,0.0673242,0,0
95.5,0.5,4.9813185,0.05929575,0,0
96.5,0.5,4.9807935,0.046417084,0,0
97.5,0.5,4.9802413,0.032307006,0,0
98.5,0.5,4.9798713,0.016245993,0,0
99.5,0.5,-1.4758625,41.056255,0,0
0.5,1.5,4.965839,-0.0076267407,0,0
1.5,1.5,4.965902,-0.008069868,0,0
2.5,1.5,4.9660096,-0.008821923,0,0
