x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.9629717,0.012374225,0,0
1.5,0.5,4.962735,0.014023932,0,0
2.5,0.5,4.962648,0.014631945,0,0
3.5,0.5,4.9626923,0.014324463,0,0
4.5,0.5,4.962853,0.013213027,0,0
5.5,0.5,4.963117,0.011384572,0,0
6.5,0.5,4.963473,0.008914523,0,0
7.5,0.5,4.9639134,0.005872082,0,0
8.5,0.5,4.9644322,0.002293912,0,0
9.5,0.5,4.9650245,-0.0017805806,0,0
10.5,0.5,4.965686,-0.0063153575,0,0
11.5,0.5,4.966411,-0.011279711,0,0
12.5,0.5,4.967196,-0.01663874,0,0
13.5,0.5,4.968034,-0.0223478,0,0
14.5,0.5,4.9689174,-0.028351532,0,0
15.5,0.5,4.9698377,-0.034590244,0,0
16.5,0.5,4.9707856,-0.04099121,0,0
17.5,0.5,4.9717484,-0.04748207,0,0
18.5,0.5,4.9727144,-0.05398635,0,0
19.5,0.5,4.973673,-0.06041833,0,0
20.5,0.5,4.9746103,-0.06669737,0,0
21.5,0.5,4.9755177,-0.07274968,0,0
22.5,0.5,4.9763837,-0.07850607,0,0
23.5,0.5,4.977202,-0.08390204,0,0
24.5,0.5,4.977966,-0.088887714,0,0
25.5,0.5,4.9786716,-0.09342185,0,0
26.5,0.5,4.9793196,-0.097469136,0,0
27.5,0.5,4.97991,-0.10100639,0,0
28.5,0.5,4.980446,-0.10402298,0,0
29.5,0.5,4.980932,-0.10651729,0,0
30.5,0.5,4.981373,-0.10850479,0,0
31.5,0.5,4.9817705,-0.11002439,0,0
32.5,0.5,4.982128,-0.11112799,0,0
33.5,0.5,4.9824443,-0.111892976,0,0
34.5,0.5,4.9827166,-0.112412706,0,0
35.5,0.5,4.982942,-0.112792514,0,0
36.5,0.5,4.983117,-0.11312563,0,0
37.5,0.5,4.9832373,-0.113502026,0,0
38.5,0.5,4.983303,-0.11398144,0,0
39.5,0.5,4.9833183,-0.11459012,0,0
40.5,0.5,4.9832926,-0.11530953,0,0
41.5,0.5,4.983239,-0.11607614,0,0
42.5,0.5,4.983179,-0.11678372,0,0
43.5,0.5,4.983136,-0.117294006,0,0
44.5,0.5,4.983135,-0.117445886,0,0
45.5,0.5,4.9832025,-0.11707391,0,0
46.5,0.5,4.9833627,-0.116022155,0,0
47.5,0.5,4.983636,-0.11415604,0,0
48.5,0.5,4.9840364,-0.11138573,0,0
49.5,0.5,4.9845724,-0.107658245,0,0
50.5,0.5,4.9852424,-0.10297389,0,0
51.5,0.5,4.986038,-0.09739137,0,0
52.5,0.5,4.986945,-0.09100511,0,0
53.5,0.5,4.987941,-0.08394484,0,0
54.5,0.5,4.988999,-0.076364815,0,0
55.5,0.5,4.990085,-0.06843654,0,0
56.5,0.5,4.991166,-0.060325637,0,0
57.5,0.5,4.992205,-0.05215946,0,0
58.5,0.5,4.993165,-0.0440197,0,0
59.5,0.5,4.9940042,-0.035921052,0,0
60.5,0.5,4.99468,-0.0278049,0,0
61.5,0.5,4.995148,-0.01951815,0,0
62.5,0.5,4.9953594,-0.010807147,0,0
63.5,0.5,4.9952636,-0.0013396832,0,0
64.5,0.5,4.994809,0.009271221,0,0
65.5,0.5,4.993952,0.021426786,0,0
66.5,0.5,4.9926567,0.03547798,0,0
67.5,0.5,4.9909077,0.051662207,0,0
68.5,0.5,4.988716,0.070028886,0,0
69.5,0.5,4.986125,0.09039903,0,0
70.5,0.5,4.9832106,0.11233628,0,0
71.5,0.5,4.980082,0.1351656,0,0
72.5,0.5,4.9768686,0.15802412,0,0
73.5,0.5,4.973708,0.17994723,0,0
74.5,0.5,4.9707327,0.19998524,0,0
75.5,0.5,4.9680495,0.2172918,0,0
76.5,0.5,4.965731,0.23120347,0,0
77.5,0.5,4.9638104,0.241267,0,0
78.5,0.5,4.962282,0.24722786,0,0
79.5,0.5,4.9611125,0.24896248,0,0
80.5,0.5,4.9602532,0.2464104,0,0
81.5,0.5,4.9596567,0.23949428,0,0
82.5,0.5,4.9592905,0.22809315,0,0
83.5,0.5,4.959148,0.21207392,0,0
84.5,0.5,4.9592447,0.19139652,0,0
85.5,0.5,4.959618,0.16630045,0,0
86.5,0.5,4.960298,0.13757116,0,0
87.5,0.5,4.961274,0.10684413,0,0
88.5,0.5,4.9624405,0.07688349,0,0
89.5,0.5,4.963547,0.051623832,0,0
