x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,3.7786117,6.720382,0,0
1.5,0.5,3.7716272,6.7504163,0,0
2.5,0.5,3.7650695,6.778508,0,0
3.5,0.5,3.7589417,6.804662,0,0
4.5,0.5,3.7532442,6.828895,0,0
5.5,0.5,3.7479749,6.8512373,0,0
6.5,0.5,3.7431283,6.871724,0,0
7.5,0.5,3.7386968,6.8904033,0,0
8.5,0.5,3.734669,6.907334,0,0
9.5,0.5,3.7310321,6.922587,0,0
10.5,0.5,3.7277691,6.9362392,0,0
11.5,0.5,3.7248626,6.948374,0,0
12.5,0.5,3.722291,6.959084,0,0
13.5,0.5,3.7200336,6.9684677,0,0
14.5,0.5,3.718068,6.9766254,0,0
15.5,0.5,3.716369,6.9836597,0,0
16.5,0.5,3.7149134,6.989673,0,0
17.5,0.5,3.7136774,6.9947696,0,0
18.5,0.5,3.7126372,6.999046,0,0
19.5,0.5,3.7117703,7.002599,0,0
20.5,0.5,3.7110553,7.005519,0,0
21.5,0.5,3.7104716,7.0078945,0,0
22.5,0.5,3.7100008,7.009802,0,0
23.5,0.5,3.7096245,7.011311,0,0
24.5,0.5,3.7093287,7.0124855,0,0
25.5,0.5,3.7090993,7.0133853,0,0
26.5,0.5,3.7089236,7.0140605,0,0
27.5,0.5,3.7087917,7.0145535,0,0
28.5,0.5,3.7086952,7.0149035,0,0
29.5,0.5,3.708625,7.0151377,0,0
30.5,0.5,3.7085772,7.015284,0,0
31.5,0.5,3.7085454,7.0153646,0,0
32.5,0.5,3.708526,7.0153937,0,0
33.5,0.5,3.7085152,7.015385,0,0
34.5,0.5,3.708511,7.015349,0,0
35.5,0.5,3.7085116,7.015295,0,0
36.5,0.5,3.7085154,7.015228,0,0
37.5,0.5,3.7085207,7.0151515,0,0
38.5,0.5,3.7085278,7.0150704,0,0
39.5,0.5,3.7085352,7.0149856,0,0
40.5,0.5,3.7085433,7.0149016,0,0
41.5,0.5,3.708551,7.014817,0,0
42.5,0.5,3.708558,7.0147333,0,0
43.5,0.5,3.7085655,7.0146513,0,0
44.5,0.5,3.7085721,7.0145707,0,0
45.5,0.5,3.7085783,7.014494,0,0
