x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.3069186,4.118632,0,0
1.5,0.5,4.297537,4.170533,0,0
2.5,0.5,4.2884026,4.220869,0,0
3.5,0.5,4.2795367,4.269554,0,0
4.5,0.5,4.270957,4.3164864,0,0
5.5,0.5,4.26269,4.361557,0,0
6.5,0.5,4.2547574,4.4046545,0,0
7.5,0.5,4.2471833,4.445665,0,0
8.5,0.5,4.2399926,4.4844804,0,0
9.5,0.5,4.233206,4.521006,0,0
10.5,0.5,4.2268414,4.5551634,0,0
11.5,0.5,4.220914,4.586893,0,0
12.5,0.5,4.2154317,4.616158,0,0
13.5,0.5,4.210401,4.642952,0,0
14.5,0.5,4.2058225,4.6672897,0,0
15.5,0.5,4.201688,4.6892157,0,0
16.5,0.5,4.1979876,4.7087984,0,0
17.5,0.5,4.1947064,4.7261305,0,0
18.5,0.5,4.191824,4.741338,0,0
19.5,0.5,4.1893134,4.75455,0,0
20.5,0.5,4.18715,4.7659125,0,0
21.5,0.5,4.1853037,4.775592,0,0
22.5,0.5,4.1837435,4.7837505,0,0
23.5,0.5,4.1824403,4.7905507,0,0
24.5,0.5,4.181362,4.796152,0,0
25.5,0.5,4.1804814,4.8007183,0,0
26.5,0.5,4.1797695,4.804388,0,0
27.5,0.5,4.1792006,4.807298,0,0
28.5,0.5,4.1787524,4.8095737,0,0
29.5,0.5,4.178404,4.8113194,0,0
30.5,0.5,4.1781363,4.812632,0,0
31.5,0.5,4.177934,4.8135967,0,0
32.5,0.5,4.177784,4.8142834,0,0
33.5,0.5,4.177675,4.814748,0,0
34.5,0.5,4.1775975,4.815043,0,0
35.5,0.5,4.177544,4.8152094,0,0
36.5,0.5,4.1775093,4.8152757,0,0
37.5,0.5,4.177487,4.8152666,0,0
38.5,0.5,4.177474,4.8152065,0,0
39.5,0.5,4.177469,4.815105,0,0
40.5,0.5,4.1774673,4.8149776,0,0
41.5,0.5,4.1774693,4.8148365,0,0
42.5,0.5,4.1774735,4.814683,0,0
43.5,0.5,4.1774793,4.81452,0,0
44.5,0.5,4.1774855,4.8143506,0,0
45.5,0.5,4.177492,4.814178,0,0
46.5,0.5,4.177498,4.814003,0,0
47.5,0.5,4.177504,4.813826,0,0
48.5,0.5,4.1775107,4.8136516,0,0
49.5,0.5,4.177517,4.8134775,0,0
50.5,0.5,4.177524,4.813303,0,0
51.5,0.5,4.1775303,4.8131313,0,0
52.5,0.5,4.1775374,4.8129573,0,0
53.5,0.5,4.1775436,4.812785,0,0
54.5,0.5,4.17755,4.812617,0,0
55.5,0.5,4.1775556,4.8124495,0,0
56.5,0.5,4.177562,4.812287,0,0
57.5,0.5,4.1775694,4.81213,0,0
58.5,0.5,4.177576,4.811976,0,0
59.5,0.5,4.177583,4.811819,0,0
60.5,0.5,4.17759,4.8116655,0,0
61.5,0.5,4.1775966,4.811517,0,0
62.5,0.5,4.1776032,4.8113728,0,0
63.5,0.5,4.17761,4.811236,0,0
