x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.9638963,0.005924749,0,0
1.5,0.5,4.9640517,0.004844556,0,0
2.5,0.5,4.964251,0.0034511217,0,0
3.5,0.5,4.964494,0.0017567744,0,0
4.5,0.5,4.964781,-0.00024166418,0,0
5.5,0.5,4.9651117,-0.0025568309,0,0
6.5,0.5,4.96549,-0.0051952405,0,0
7.5,0.5,4.9659166,-0.008167868,0,0
8.5,0.5,4.9663935,-0.01148748,0,0
9.5,0.5,4.96692,-0.015161228,0,0
10.5,0.5,4.9674973,-0.019186443,0,0
11.5,0.5,4.9681244,-0.023553807,0,0
12.5,0.5,4.9687977,-0.028245058,0,0
13.5,0.5,4.969515,-0.033224247,0,0
14.5,0.5,4.97027,-0.038452797,0,0
15.5,0.5,4.971054,-0.04388585,0,0
16.5,0.5,4.9718623,-0.049461134,0,0
17.5,0.5,4.972685,-0.055118002,0,0
18.5,0.5,4.973512,-0.060790706,0,0
19.5,0.5,4.974335,-0.066407226,0,0
20.5,0.5,4.975144,-0.07190385,0,0
21.5,0.5,4.97593,-0.077218734,0,0
22.5,0.5,4.9766846,-0.08229683,0,0
23.5,0.5,4.977401,-0.08708563,0,0
24.5,0.5,4.978072,-0.091547064,0,0
25.5,0.5,4.978695,-0.095652595,0,0
26.5,0.5,4.9792666,-0.09937582,0,0
27.5,0.5,4.9797854,-0.10270975,0,0
28.5,0.5,4.980251,-0.10565446,0,0
29.5,0.5,4.9806657,-0.1082108,0,0
30.5,0.5,4.9810314,-0.1103912,0,0
31.5,0.5,4.981353,-0.1122045,0,0
32.5,0.5,4.9816356,-0.11366694,0,0
33.5,0.5,4.9818854,-0.114795856,0,0
34.5,0.5,4.982108,-0.11561277,0,0
35.5,0.5,4.982309,-0.11613719,0,0
36.5,0.5,4.982492,-0.11640213,0,0
37.5,0.5,4.9826617,-0.11643945,0,0
38.5,0.5,4.9828176,-0.116300054,0,0
39.5,0.5,4.9829597,-0.11604142,0,0
40.5,0.5,4.9830837,-0.11572156,0,0
41.5,0.5,4.9831862,-0.1154081,0,0
42.5,0.5,4.983264,-0.115161255,0,0
43.5,0.5,4.9833136,-0.11502951,0,0
44.5,0.5,4.9833326,-0.11504605,0,0
45.5,0.5,4.9833226,-0.11521227,0,0
46.5,0.5,4.983291,-0.11549915,0,0
47.5,0.5,4.9832473,-0.11584274,0,0
48.5,0.5,4.9832053,-0.11615294,0,0
49.5,0.5,4.9831843,-0.11630405,0,0
50.5,0.5,4.9832044,-0.116157554,0,0
51.5,0.5,4.983285,-0.11557025,0,0
52.5,0.5,4.9834456,-0.11440481,0,0
53.5,0.5,4.983704,-0.112535104,0,0
54.5,0.5,4.984072,-0.109863706,0,0
55.5,0.5,4.9845567,-0.10633349,0,0
56.5,0.5,4.985157,-0.10193017,0,0
57.5,0.5,4.9858685,-0.09668071,0,0
58.5,0.5,4.986679,-0.090651006,0,0
59.5,0.5,4.9875712,-0.08394754,0,0
60.5,0.5,4.988525,-0.07671192,0,0
61.5,0.5,4.9895177,-0.06910664,0,0
62.5,0.5,4.990524,-0.06131548,0,0
63.5,0.5,4.991522,-0.053522877,0,0
64.5,0.5,4.992489,-0.04590452,0,0
65.5,0.5,4.9934096,-0.038619738,0,0
66.5,0.5,4.9942675,-0.03180444,0,0
67.5,0.5,4.9950533,-0.025563428,0,0
68.5,0.5,4.995759,-0.019973543,0,0
69.5,0.5,4.996383,-0.015068337,0,0
70.5,0.5,4.996925,-0.010851289,0,0
71.5,0.5,4.997386,-0.007303278,0,0
72.5,0.5,4.9977727,-0.0043797344,0,0
73.5,0.5,4.998089,-0.0020228995,0,0
74.5,0.5,4.998342,-0.00017297576,0,0
75.5,0.5,4.9985375,0.001228229,0,0
76.5,0.5,4.9986825,0.0022353502,0,0
77.5,0.5,4.9987803,0.002889786,0,0
78.5,0.5,4.9988346,0.0032153116,0,0
79.5,0.5,4.9988446,0.0032158133,0,0
80.5,0.5,4.9988055,0.0028815775,0,0
81.5,0.5,4.9987087,0.0021892951,0,0
82.5,0.5,4.9985347,0.0011077882,0,0
83.5,0.5,4.998258,-0.00037909113,0,0
84.5,0.5,4.997836,-0.0022386727,0,0
85.5,0.5,4.9972076,-0.0043425737,0,0
86.5,0.5,4.996286,-0.0064068437,0,0
87.5,0.5,4.9949546,-0.007918972,0,0
88.5,0.5,4.993074,-0.008103794,0,0
89.5,0.5,4.9905005,-0.006002075,0,0
