x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.526762,2.847822,0,0
1.5,0.5,4.5164666,2.9098206,0,0
2.5,0.5,4.506274,2.9709692,0,0
3.5,0.5,4.4962044,3.031153,0,0
4.5,0.5,4.486284,3.0902283,0,0
5.5,0.5,4.476543,3.1480157,0,0
6.5,0.5,4.467017,3.204318,0,0
7.5,0.5,4.4577465,3.258924,0,0
8.5,0.5,4.448771,3.311611,0,0
9.5,0.5,4.440131,3.3621554,0,0
10.5,0.5,4.4318666,3.4103436,0,0
11.5,0.5,4.424015,3.4559772,0,0
12.5,0.5,4.4166102,3.4988844,0,0
13.5,0.5,4.40968,3.53893,0,0
14.5,0.5,4.403244,3.5760078,0,0
15.5,0.5,4.3973184,3.610056,0,0
16.5,0.5,4.3919115,3.641051,0,0
17.5,0.5,4.3870206,3.669011,0,0
18.5,0.5,4.3826385,3.6940057,0,0
19.5,0.5,4.378751,3.716132,0,0
20.5,0.5,4.375335,3.7355244,0,0
21.5,0.5,4.372366,3.752348,0,0
22.5,0.5,4.369809,3.7667882,0,0
23.5,0.5,4.3676333,3.77905,0,0
24.5,0.5,4.3658,3.789348,0,0
25.5,0.5,4.364273,3.7978902,0,0
26.5,0.5,4.363016,3.804897,0,0
27.5,0.5,4.3619924,3.8105726,0,0
28.5,0.5,4.3611684,3.8151066,0,0
29.5,0.5,4.3605137,3.818677,0,0
30.5,0.5,4.359999,3.821446,0,0
31.5,0.5,4.3596015,3.8235574,0,0
32.5,0.5,4.3592963,3.8251371,0,0
33.5,0.5,4.359067,3.8262892,0,0
34.5,0.5,4.358897,3.8271058,0,0
35.5,0.5,4.358773,3.8276572,0,0
36.5,0.5,4.3586855,3.8280075,0,0
37.5,0.5,4.3586245,3.8282058,0,0
38.5,0.5,4.358584,3.828293,0,0
39.5,0.5,4.358557,3.8282957,0,0
40.5,0.5,4.358542,3.8282382,0,0
41.5,0.5,4.3585343,3.8281367,0,0
42.5,0.5,4.358532,3.8280077,0,0
43.5,0.5,4.358534,3.8278618,0,0
44.5,0.5,4.358539,3.8277066,0,0
45.5,0.5,4.358546,3.8275418,0,0
46.5,0.5,4.3585544,3.8273737,0,0
47.5,0.5,4.358563,3.8272023,0,0
48.5,0.5,4.3585725,3.8270338,0,0
49.5,0.5,4.3585825,3.8268688,0,0
50.5,0.5,4.358593,3.8267026,0,0
51.5,0.5,4.3586044,3.8265424,0,0
52.5,0.5,4.3586164,3.8263874,0,0
53.5,0.5,4.3586287,3.8262327,0,0
54.5,0.5,4.358642,3.8260832,0,0
55.5,0.5,4.3586555,3.8259394,0,0
56.5,0.5,4.358669,3.8257983,0,0
57.5,0.5,4.358683,3.8256621,0,0
58.5,0.5,4.358698,3.825529,0,0
59.5,0.5,4.3587136,3.8254008,0,0
60.5,0.5,4.3587294,3.825279,0,0
61.5,0.5,4.358746,3.8251624,0,0
62.5,0.5,4.358763,3.8250518,0,0
63.5,0.5,4.3587813,3.824946,0,0
64.5,0.5,4.3588004,3.8248477,0,0
65.5,0.5,4.35882,3.8247604,0,0
