x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,3.901368,6.1742435,0,0
1.5,0.5,3.8939075,6.2085166,0,0
2.5,0.5,3.8868582,6.240774,0,0
3.5,0.5,3.8802283,6.2710085,0,0
4.5,0.5,3.874021,6.2992167,0,0
5.5,0.5,3.8682394,6.325408,0,0
6.5,0.5,3.8628824,6.3496,0,0
7.5,0.5,3.8579469,6.3718247,0,0
8.5,0.5,3.8534262,6.392126,0,0
9.5,0.5,3.8493114,6.4105587,0,0
10.5,0.5,3.84559,6.4271894,0,0
11.5,0.5,3.842248,6.442093,0,0
12.5,0.5,3.839267,6.455359,0,0
13.5,0.5,3.836628,6.46708,0,0
14.5,0.5,3.8343089,6.477355,0,0
15.5,0.5,3.8322885,6.4862914,0,0
16.5,0.5,3.8305418,6.4939985,0,0
17.5,0.5,3.8290458,6.50059,0,0
18.5,0.5,3.827775,6.506175,0,0
19.5,0.5,3.8267064,6.510861,0,0
20.5,0.5,3.8258166,6.514752,0,0
21.5,0.5,3.8250835,6.5179486,0,0
22.5,0.5,3.8244855,6.5205445,0,0
23.5,0.5,3.8240035,6.522626,0,0
24.5,0.5,3.8236198,6.52427,0,0
25.5,0.5,3.8233187,6.5255494,0,0
26.5,0.5,3.8230853,6.526527,0,0
27.5,0.5,3.8229082,6.5272565,0,0
28.5,0.5,3.8227758,6.527789,0,0
29.5,0.5,3.8226798,6.5281634,0,0
30.5,0.5,3.822611,6.5284104,0,0
31.5,0.5,3.8225644,6.5285645,0,0
32.5,0.5,3.8225343,6.5286446,0,0
33.5,0.5,3.822517,6.5286684,0,0
34.5,0.5,3.8225086,6.528654,0,0
35.5,0.5,3.8225067,6.5286098,0,0
36.5,0.5,3.82251,6.528545,0,0
37.5,0.5,3.8225164,6.528467,0,0
38.5,0.5,3.822525,6.5283785,0,0
39.5,0.5,3.8225343,6.5282855,0,0
40.5,0.5,3.8225448,6.528187,0,0
41.5,0.5,3.8225558,6.528089,0,0
42.5,0.5,3.822566,6.5279894,0,0
43.5,0.5,3.8225768,6.5278907,0,0
44.5,0.5,3.8225868,6.5277934,0,0
