x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,3.7235029,6.953771,0,0
1.5,0.5,3.7167482,6.981916,0,0
2.5,0.5,3.7104213,7.008178,0,0
3.5,0.5,3.7045238,7.032569,0,0
4.5,0.5,3.699055,7.05511,0,0
5.5,0.5,3.6940114,7.075832,0,0
6.5,0.5,3.6893854,7.0947814,0,0
7.5,0.5,3.6851678,7.112007,0,0
8.5,0.5,3.6813471,7.127573,0,0
9.5,0.5,3.6779075,7.141551,0,0
10.5,0.5,3.6748314,7.154021,0,0
11.5,0.5,3.6721005,7.165069,0,0
12.5,0.5,3.6696932,7.174787,0,0
13.5,0.5,3.6675873,7.183271,0,0
14.5,0.5,3.6657596,7.1906195,0,0
15.5,0.5,3.6641862,7.1969333,0,0
16.5,0.5,3.6628435,7.2023087,0,0
17.5,0.5,3.6617079,7.2068434,0,0
18.5,0.5,3.660756,7.2106357,0,0
19.5,0.5,3.6599662,7.2137723,0,0
20.5,0.5,3.659317,7.216339,0,0
21.5,0.5,3.6587899,7.218415,0,0
22.5,0.5,3.6583664,7.220073,0,0
23.5,0.5,3.65803,7.2213793,0,0
24.5,0.5,3.6577666,7.222391,0,0
25.5,0.5,3.657563,7.2231617,0,0
26.5,0.5,3.6574085,7.223732,0,0
27.5,0.5,3.6572933,7.2241454,0,0
28.5,0.5,3.6572092,7.224435,0,0
29.5,0.5,3.6571496,7.224625,0,0
30.5,0.5,3.6571085,7.2247386,0,0
31.5,0.5,3.6570818,7.224796,0,0
32.5,0.5,3.6570654,7.2248096,0,0
33.5,0.5,3.6570568,7.2247925,0,0
34.5,0.5,3.6570537,7.224753,0,0
35.5,0.5,3.6570544,7.2246995,0,0
36.5,0.5,3.6570578,7.2246356,0,0
37.5,0.5,3.6570625,7.2245617,0,0
38.5,0.5,3.6570683,7.224487,0,0
39.5,0.5,3.6570742,7.2244096,0,0
40.5,0.5,3.6570804,7.224332,0,0
41.5,0.5,3.6570866,7.2242556,0,0
42.5,0.5,3.6570926,7.2241807,0,0
43.5,0.5,3.6570978,7.2241087,0,0
44.5,0.5,3.6571023,7.224039,0,0
45.5,0.5,3.6571062,7.223972,0,0
46.5,0.5,3.6571093,7.223906,0,0
47.5,0.5,3.657112,7.2238445,0,0
48.5,0.5,3.6571133,7.223786,0,0
49.5,0.5,3.6571138,7.22373,0,0
50.5,0.5,3.657114,7.2236795,0,0
51.5,0.5,3.6571138,7.2236304,0,0
52.5,0.5,3.6571126,7.2235837,0,0
53.5,0.5,3.6571112,7.223538,0,0
54.5,0.5,3.6571085,7.223494,0,0
55.5,0.5,3.657106,7.2234526,0,0
56.5,0.5,3.6571028,7.2234125,0,0
57.5,0.5,3.6571002,7.2233753,0,0
58.5,0.5,3.6570966,7.2233386,0,0
59.5,0.5,3.6570926,7.2233033,0,0
60.5,0.5,3.6570883,7.2232685,0,0
61.5,0.5,3.6570845,7.2232337,0,0
62.5,0.5,3.657081,7.223199,0,0
63.5,0.5,3.6570768,7.2231646,0,0
64.5,0.5,3.6570728,7.223131,0,0
65.5,0.5,3.657069,7.2230964,0,0
66.5,0.5,3.6570647,7.2230616,0,0
67.5,0.5,3.6570609,7.223027,0,0
68.5,0.5,3.6570573,7.222994,0,0
69.5,0.5,3.657054,7.2229576,0,0
70.5,0.5,3.657051,7.222919,0,0
71.5,0.5,3.65705,7.222875,0,0
72.5,0.5,3.6570504,7.2228203,0,0
73.5,0.5,3.6570566,7.222743,0,0
74.5,0.5,3.6570733,7.22262,0,0
75.5,0.5,3.6571112,7.22241,0,0
76.5,0.5,3.6571906,7.2220325,0,0
77.5,0.5,3.6573493,7.221331,0,0
78.5,0.5,3.657661,7.22001,0,0
79.5,0.5,3.6582594,7.217527,0,0
80.5,0.5,3.6593914,7.212882,0,0
81.5,0.5,3.6615002,7.204266,0,0
82.5,0.5,3.6653671,7.1884727,0,0
83.5,0.5,3.672329,7.159942,0,0
84.5,0.5,3.6845946,7.109259,0,0
85.5,0.5,3.7056434,7.020992,0,0
86.5,0.5,3.7405982,6.870849,0,0
87.5,0.5,3.7963176,6.6226892,0,0
88.5,0.5,3.8807545,6.2271,0,0
89.5,0.5,4.001143,5.6254354,0,0
90.5,0.5,4.1608686,4.765919,0,0
91.5,0.5,4.35521,3.6395993,0,0
92.5,0.5,4.5659304,2.3375783,0,0
93.5,0.5,4.756263,1.1026695,0,0
94.5,0.5,4.879383,0.27505437,0,0
95.5,0.5,4.920041,-0.0022152907,0,0
96.5,0.5,4.920406,-0.0012745135,0,0
97.5,0.5,4.920955,-0.0015924742,0,0
98.5,0.5,4.921483,-0.001742165,0,0
99.5,0.5,-1.481609,40.478565,0,0
0.5,1.5,3.716308,6.9837484,0,0
1.5,1.5,3.709131,7.013525,0,0
2.5,1.5,3.7023823,7.04141,0,0
3.5,1.5,3.6960664,7.067405,0,0
4.5,1.5,3.6901846,7.091524,0,0
5.5,1.5,3.6847365,7.113787,0,0
6.5,1.5,3.679717,7.1342325,0,0
7.5,1.5,3.6751196,7.1529007,0,0
8.5,1.5,3.6709344,7.169847,0,0
9.5,1.5,3.667148,7.1851377,0,0
10.5,1.5,3.6637442,7.1988473,0,0
11.5,1.5,3.660707,7.211055,0,0
12.5,1.5,3.6580145,7.22185,0,0
13.5,1.5,3.6556456,7.231327,0,0
14.5,1.5,3.6535785,7.239582,0,0
15.5,1.5,3.6517882,7.246716,0,0
16.5,1.5,3.6502512,7.2528276,0,0
17.5,1.5,3.6489422,7.2580185,0,0
18.5,1.5,3.6478386,7.2623878,0,0
19.5,1.5,3.6469164,7.266026,0,0
20.5,1.5,3.6461532,7.2690263,0,0
21.5,1.5,3.6455288,7.2714725,0,0
22.5,1.5,3.6450233,7.2734437,0,0
23.5,1.5,3.6446187,7.2750106,0,0
24.5,1.5,3.6442988,7.276238,0,0
25.5,1.5,3.6440494,7.2771845,0,0
26.5,1.5,3.643858,7.277898,0,0
27.5,1.5,3.6437135,7.2784247,0,0
28.5,1.5,3.6436064,7.2788024,0,0
29.5,1.5,3.643529,7.2790613,0,0
30.5,1.5,3.6434746,7.2792277,0,0
31.5,1.5,3.6434374,7.279324,0,0
32.5,1.5,3.6434138,7.2793684,0,0
33.5,1.5,3.6433997,7.2793727,0,0
34.5,1.5,3.643392,7.279349,0,0
35.5,1.5,3.6433904,7.279305,0,0
36.5,1.5,3.6433916,7.2792487,0,0
37.5,1.5,3.6433957,7.2791815,0,0
38.5,1.5,3.6434004,7.279109,0,0
39.5,1.5,3.6434064,7.279033,0,0
40.5,1.5,3.643412,7.2789564,0,0
41.5,1.5,3.6434183,7.2788806,0,0
42.5,1.5,3.6434243,7.278806,0,0
43.5,1.5,3.6434298,7.2787337,0,0
44.5,1.5,3.6434348,7.278663,0,0
45.5,1.5,3.6434386,7.2785954,0,0
46.5,1.5,3.643442,7.278529,0,0
47.5,1.5,3.6434445,7.278466,0,0
48.5,1.5,3.6434467,7.278407,0,0
49.5,1.5,3.6434479,7.2783504,0,0
50.5,1.5,3.643448,7.2782984,0,0
51.5,1.5,3.6434479,7.2782493,0,0
52.5,1.5,3.6434467,7.2782016,0,0
53.5,1.5,3.6434453,7.2781553,0,0
54.5,1.5,3.6434433,7.2781115,0,0
55.5,1.5,3.6434405,7.27807,0,0
56.5,1.5,3.6434376,7.2780294,0,0
57.5,1.5,3.6434348,7.2779913,0,0
58.5,1.5,3.6434314,7.277955,0,0
59.5,1.5,3.6434274,7.2779193,0,0
60.5,1.5,3.6434233,7.2778845,0,0
61.5,1.5,3.6434195,7.277849,0,0
62.5,1.5,3.6434157,7.2778153,0,0
63.5,1.5,3.6434119,7.2777805,0,0
64.5,1.5,3.643408,7.2777467,0,0
65.5,1.5,3.643404,7.277712,0,0
66.5,1.5,3.6433997,7.2776785,0,0
67.5,1.5,3.643396,7.2776446,0,0
68.5,1.5,3.6433918,7.2776113,0,0
69.5,1.5,3.643388,7.2775774,0,0
70.5,1.5,3.6433845,7.277543,0,0
71.5,1.5,3.6433804,7.2775083,0,0
72.5,1.5,3.6433768,7.277471,0,0
73.5,1.5,3.6433742,7.2774296,0,0
74.5,1.5,3.6433733,7.2773786,0,0
75.5,1.5,3.6433768,7.2773066,0,0
76.5,1.5,3.64339,7.2771955,0,0
77.5,1.5,3.6434216,7.2770076,0,0
78.5,1.5,3.6434925,7.276657,0,0
79.5,1.5,3.643642,7.2759886,0,0
80.5,1.5,3.6439457,7.2746906,0,0
81.5,1.5,3.644554,7.2721524,0,0
82.5,1.5,3.6457534,7.2671995,0,0
83.5,1.5,3.6480827,7.257609,0,0
84.5,1.5,3.6525352,7.2392097,0,0
85.5,1.5,3.6608887,7.2043524,0,0
86.5,1.5,3.6762092,7.139327,0,0
87.5,1.5,3.7035177,7.0204096,0,0
88.5,1.5,3.7504463,6.808548,0,0
89.5,1.5,3.827398,6.444194,0,0
90.5,1.5,3.9463377,5.8469496,0,0
91.5,1.5,4.1172185,4.930175,0,0
92.5,1.5,4.3409543,3.6475816,0,0
93.5,1.5,4.596181,2.0949595,0,0
94.5,1.5,4.817883,0.67146444,0,0
95.5,1.5,4.919076,-0.0044118883,0,0
96.5,1.5,4.919604,0.0007033224,0,0
97.5,1.5,4.920222,0.0020487583,0,0
98.5,1.5,4.9210896,0.00040162588,0,0
99.5,1.5,4.922559,-0.00097077567,0,0
0.5,2.5,3.7095654,7.0117292,0,0
1.5,2.5,3.7019637,7.0431385,0,0
2.5,2.5,3.694789,7.0726566,0,0
3.5,2.5,3.6880476,7.1002746,0,0
4.5,2.5,3.6817434,7.1259985,0,0
5.5,2.5,3.6758795,7.149839,0,0
6.5,2.5,3.670453,7.171821,0,0
7.5,2.5,3.66546,7.1919813,0,0
8.5,2.5,3.660893,7.210365,0,0
9.5,2.5,3.6567404,7.227031,0,0
10.5,2.5,3.6529899,7.2420444,0,0
11.5,2.5,3.6496236,7.255482,0,0
12.5,2.5,3.646625,7.267427,0,0
13.5,2.5,3.6439722,7.277968,0,0
14.5,2.5,3.6416435,7.2872024,0,0
15.5,2.5,3.6396148,7.2952294,0,0
16.5,2.5,3.6378624,7.302148,0,0
17.5,2.5,3.6363616,7.3080606,0,0
18.5,2.5,3.6350882,7.3130693,0,0
19.5,2.5,3.6340163,7.317271,0,0
20.5,2.5,3.6331236,7.3207593,0,0
21.5,2.5,3.6323879,7.3236246,0,0
22.5,2.5,3.6317875,7.3259544,0,0
23.5,2.5,3.6313033,7.3278213,0,0
24.5,2.5,3.6309178,7.3292985,0,0
25.5,2.5,3.6306143,7.3304496,0,0
26.5,2.5,3.6303787,7.3313313,0,0
27.5,2.5,3.6301992,7.3319917,0,0
28.5,2.5,3.630064,7.332475,0,0
29.5,2.5,3.629965,7.332817,0,0
30.5,2.5,3.6298935,7.333049,0,0
31.5,2.5,3.629844,7.3331947,0,0
32.5,2.5,3.6298103,7.333275,0,0
33.5,2.5,3.6297896,7.3333063,0,0
34.5,2.5,3.629778,7.3333006,0,0
35.5,2.5,3.6297722,7.333271,0,0
36.5,2.5,3.6297715,7.333224,0,0
37.5,2.5,3.6297734,7.3331647,0,0
38.5,2.5,3.6297774,7.333096,0,0
39.5,2.5,3.6297827,7.3330235,0,0
40.5,2.5,3.6297884,7.3329487,0,0
41.5,2.5,3.6297944,7.332874,0,0
42.5,2.5,3.6298,7.332799,0,0
43.5,2.5,3.6298058,7.332727,0,0
44.5,2.5,3.629811,7.332655,0,0
45.5,2.5,3.629815,7.3325863,0,0
46.5,2.5,3.6298184,7.33252,0,0
47.5,2.5,3.6298215,7.3324575,0,0
48.5,2.5,3.6298237,7.3323965,0,0
49.5,2.5,3.629825,7.3323407,0,0
50.5,2.5,3.6298258,7.332287,0,0
51.5,2.5,3.6298258,7.332236,0,0
52.5,2.5,3.6298249,7.3321877,0,0
53.5,2.5,3.6298234,7.332142,0,0
54.5,2.5,3.6298218,7.332097,0,0
55.5,2.5,3.6298192,7.3320546,0,0
56.5,2.5,3.6298163,7.332014,0,0
57.5,2.5,3.6298134,7.331975,0,0
58.5,2.5,3.62981,7.331939,0,0
59.5,2.5,3.6298063,7.3319035,0,0
60.5,2.5,3.6298025,7.331868,0,0
61.5,2.5,3.6297987,7.3318324,0,0
62.5,2.5,3.629795,7.3317986,0,0
63.5,2.5,3.6297908,7.331764,0,0
64.5,2.5,3.6297867,7.3317304,0,0
65.5,2.5,3.629783,7.331696,0,0
66.5,2.5,3.6297789,7.331662,0,0
67.5,2.5,3.629775,7.3316283,0,0
68.5,2.5,3.6297712,7.3315945,0,0
69.5,2.5,3.629767,7.331561,0,0
70.5,2.5,3.629763,7.3315277,0,0
71.5,2.5,3.629759,7.3314934,0,0
72.5,2.5,3.6297548,7.3314586,0,0
73.5,2.5,3.6297503,7.331426,0,0
74.5,2.5,3.6297455,7.3313894,0,0
75.5,2.5,3.6297417,7.3313484,0,0
76.5,2.5,3.6297386,7.3313026,0,0
77.5,2.5,3.6297383,7.331243,0,0
78.5,2.5,3.6297448,7.331151,0,0
79.5,2.5,3.6297655,7.3310003,0,0
80.5,2.5,3.6298153,7.330723,0,0
81.5,2.5,3.629928,7.3301783,0,0
82.5,2.5,3.6301742,7.3290725,0,0
83.5,2.5,3.6306958,7.3267984,0,0
84.5,2.5,3.6317856,7.322095,0,0
85.5,2.5,3.6340277,7.312382,0,0
86.5,2.5,3.6385753,7.292426,0,0
87.5,2.5,3.6476529,7.251801,0,0
88.5,2.5,3.6654234,7.170307,0,0
89.5,2.5,3.6993477,7.01034,0,0
90.5,2.5,3.7618737,6.7057495,0,0
91.5,2.5,3.8714926,6.14923,0,0
92.5,2.5,4.0508523,5.188259,0,0
93.5,2.5,4.3182583,3.6640143,0,0
94.5,2.5,4.661316,1.6063967,0,0
95.5,2.5,4.915553,-0.027576637,0,0
96.5,2.5,4.917602,-0.007748778,0,0
97.5,2.5,4.91878,0.0017734122,0,0
98.5,2.5,4.9196625,0.0056501497,0,0
99.5,2.5,-1.4820288,-261.19696,0,0
0.5,3.5,3.7032788,7.0377173,0,0
1.5,3.5,3.695254,7.0707493,0,0
2.5,3.5,3.6876512,7.1018987,0,0
3.5,3.5,3.6804798,7.13115,0,0
4.5,3.5,3.6737473,7.1584954,0,0
5.5,3.5,3.6674576,7.1839395,0,0
6.5,3.5,3.6616127,7.207494,0,0
7.5,3.5,3.6562102,7.2291903,0,0
8.5,3.5,3.6512454,7.2490616,0,0
9.5,3.5,3.6467097,7.2671585,0,0
10.5,3.5,3.642592,7.283539,0,0
11.5,3.5,3.638878,7.2982717,0,0
12.5,3.5,3.635552,7.311435,0,0
13.5,3.5,3.632593,7.323115,0,0
14.5,3.5,3.629981,7.333401,0,0
15.5,3.5,3.6276925,7.342394,0,0
16.5,3.5,3.6257038,7.3501925,0,0
17.5,3.5,3.6239905,7.3568954,0,0
18.5,3.5,3.6225266,7.362611,0,0
19.5,3.5,3.6212869,7.367438,0,0
20.5,3.5,3.6202478,7.3714724,0,0
21.5,3.5,3.6193855,7.374811,0,0
22.5,3.5,3.6186764,7.3775454,0,0
23.5,3.5,3.6181004,7.3797574,0,0
24.5,3.5,3.6176376,7.381521,0,0
25.5,3.5,3.617271,7.382912,0,0
26.5,3.5,3.6169832,7.3839893,0,0
27.5,3.5,3.6167614,7.3848095,0,0
28.5,3.5,3.6165931,7.3854184,0,0
29.5,3.5,3.6164677,7.385861,0,0
30.5,3.5,3.616376,7.38617,0,0
31.5,3.5,3.6163104,7.3863745,0,0
32.5,3.5,3.6162655,7.386499,0,0
33.5,3.5,3.6162355,7.386564,0,0
34.5,3.5,3.6162176,7.386584,0,0
35.5,3.5,3.6162076,7.3865714,0,0
36.5,3.5,3.6162038,7.3865366,0,0
37.5,3.5,3.6162033,7.3864856,0,0
38.5,3.5,3.6162062,7.386424,0,0
39.5,3.5,3.6162102,7.3863564,0,0
40.5,3.5,3.6162155,7.386284,0,0
41.5,3.5,3.6162212,7.38621,0,0
42.5,3.5,3.6162267,7.3861356,0,0
43.5,3.5,3.6162324,7.386063,0,0
44.5,3.5,3.6162379,7.385992,0,0
45.5,3.5,3.6162422,7.385923,0,0
46.5,3.5,3.6162462,7.385855,0,0
47.5,3.5,3.616249,7.3857923,0,0
48.5,3.5,3.6162517,7.385732,0,0
49.5,3.5,3.6162531,7.3856754,0,0
50.5,3.5,3.6162543,7.3856196,0,0
51.5,3.5,3.6162546,7.3855677,0,0
52.5,3.5,3.6162539,7.3855186,0,0
53.5,3.5,3.6162527,7.385472,0,0
54.5,3.5,3.6162512,7.385427,0,0
55.5,3.5,3.6162486,7.3853846,0,0
56.5,3.5,3.616246,7.3853436,0,0
57.5,3.5,3.6162431,7.3853045,0,0
58.5,3.5,3.61624,7.3852677,0,0
59.5,3.5,3.6162362,7.385232,0,0
60.5,3.5,3.6162324,7.3851967,0,0
61.5,3.5,3.6162283,7.385162,0,0
62.5,3.5,3.6162248,7.3851266,0,0
63.5,3.5,3.6162205,7.3850923,0,0
64.5,3.5,3.6162167,7.385059,0,0
65.5,3.5,3.6162128,7.385025,0,0
66.5,3.5,3.6162088,7.3849897,0,0
67.5,3.5,3.616205,7.384956,0,0
68.5,3.5,3.6162014,7.3849225,0,0
69.5,3.5,3.6161969,7.384889,0,0
70.5,3.5,3.6161928,7.3848557,0,0
71.5,3.5,3.616189,7.384821,0,0
72.5,3.5,3.6161847,7.384787,0,0
73.5,3.5,3.6161804,7.3847547,0,0
74.5,3.5,3.616175,7.3847203,0,0
75.5,3.5,3.6161702,7.384683,0,0
76.5,3.5,3.616165,7.384647,0,0
77.5,3.5,3.6161592,7.384608,0,0
78.5,3.5,3.616154,7.3845644,0,0
79.5,3.5,3.6161504,7.3845124,0,0
80.5,3.5,3.616148,7.384446,0,0
81.5,3.5,3.6161516,7.3843474,0,0
82.5,3.5,3.6161675,7.384173,0,0
83.5,3.5,3.6162143,7.383833,0,0
84.5,3.5,3.6163316,7.38311,0,0
85.5,3.5,3.6166062,7.3815117,0,0
86.5,3.5,3.6172338,7.3779087,0,0
87.5,3.5,3.6186473,7.369728,0,0
88.5,3.5,3.621821,7.351226,0,0
89.5,3.5,3.6289554,7.3098383,0,0
90.5,3.5,3.6450253,7.218673,0,0
91.5,3.5,3.6810331,7.0209055,0,0
92.5,3.5,3.7599833,6.596008,0,0
93.5,3.5,3.9249458,5.681969,0,0
94.5,3.5,4.2431912,3.6834435,0,0
95.5,3.5,4.8987355,-0.14472312,0,0
96.5,3.5,4.909387,-0.06294744,0,0
97.5,3.5,4.9146194,-0.022941913,0,0
98.5,3.5,4.917092,-0.0019309395,0,0
99.5,3.5,-17.08909,-510.05405,0,0
0.5,4.5,3.6974502,7.0617247,0,0
1.5,4.5,3.6890054,7.09636,0,0
2.5,4.5,3.6809762,7.1291304,0,0
3.5,4.5,3.673374,7.1600127,0,0
4.5,4.5,3.6662087,7.1889887,0,0
5.5,4.5,3.6594872,7.216053,0,0
6.5,4.5,3.6532142,7.241209,0,0
7.5,4.5,3.6473906,7.264474,0,0
8.5,4.5,3.6420138,7.2858768,0,0
9.5,4.5,3.6370788,7.305455,0,0
10.5,4.5,3.6325762,7.3232594,0,0
11.5,4.5,3.6284952,7.3393517,0,0
12.5,4.5,3.62482,7.3538013,0,0
13.5,4.5,3.6215334,7.366689,0,0
14.5,4.5,3.6186163,7.378101,0,0
15.5,4.5,3.616046,7.388132,0,0
16.5,4.5,3.6137996,7.3968806,0,0
17.5,4.5,3.611852,7.4044476,0,0
18.5,4.5,3.6101778,7.410938,0,0
19.5,4.5,3.608751,7.4164543,0,0
20.5,4.5,3.6075478,7.421096,0,0
21.5,4.5,3.6065414,7.424966,0,0
22.5,4.5,3.6057088,7.428159,0,0
23.5,4.5,3.605027,7.430762,0,0
24.5,4.5,3.6044753,7.4328575,0,0
25.5,4.5,3.604034,7.434523,0,0
26.5,4.5,3.6036851,7.4358277,0,0
27.5,4.5,3.603414,7.436833,0,0
28.5,4.5,3.6032054,7.4375925,0,0
29.5,4.5,3.6030478,7.4381537,0,0
30.5,4.5,3.6029313,7.4385552,0,0
31.5,4.5,3.6028469,7.4388323,0,0
32.5,4.5,3.6027875,7.439012,0,0
33.5,4.5,3.6027472,7.439118,0,0
34.5,4.5,3.6027207,7.4391694,0,0
35.5,4.5,3.6027048,7.4391794,0,0
36.5,4.5,3.602697,7.4391594,0,0
37.5,4.5,3.6026938,7.43912,0,0
38.5,4.5,3.602694,7.439067,0,0
39.5,4.5,3.6026974,7.439004,0,0
40.5,4.5,3.6027014,7.438935,0,0
41.5,4.5,3.602707,7.4388623,0,0
42.5,4.5,3.6027126,7.438791,0,0
43.5,4.5,3.6027179,7.4387183,0,0
44.5,4.5,3.6027236,7.4386463,0,0
45.5,4.5,3.6027281,7.4385777,0,0
46.5,4.5,3.6027322,7.4385104,0,0
47.5,4.5,3.6027353,7.4384456,0,0
48.5,4.5,3.6027381,7.4383845,0,0
49.5,4.5,3.6027398,7.4383264,0,0
50.5,4.5,3.602741,7.4382706,0,0
51.5,4.5,3.6027417,7.438219,0,0
52.5,4.5,3.6027415,7.4381685,0,0
53.5,4.5,3.6027403,7.4381213,0,0
54.5,4.5,3.602739,7.4380765,0,0
55.5,4.5,3.6027365,7.438033,0,0
56.5,4.5,3.602734,7.437992,0,0
57.5,4.5,3.6027312,7.437952,0,0
58.5,4.5,3.6027281,7.437916,0,0
59.5,4.5,3.6027243,7.437879,0,0
60.5,4.5,3.6027207,7.4378443,0,0
61.5,4.5,3.6027167,7.437809,0,0
62.5,4.5,3.6027129,7.4377737,0,0
63.5,4.5,3.602709,7.437739,0,0
