x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,5,-1.613339E-06,0,0
1.5,0.5,5.0000005,-5.970707E-06,0,0
2.5,0.5,5.000002,-1.561306E-05,0,0
3.5,0.5,5.0000052,-3.962041E-05,0,0
4.5,0.5,5.000013,-9.429249E-05,0,0
5.5,0.5,5.0000296,-0.00021524788,0,0
6.5,0.5,5.0000653,-0.00046356895,0,0
7.5,0.5,5.000134,-0.0009465858,0,0
8.5,0.5,5.000261,-0.0018350537,0,0
9.5,0.5,5.00048,-0.003368636,0,0
10.5,0.5,5.0008345,-0.0058466084,0,0
11.5,0.5,5.0013657,-0.009568669,0,0
12.5,0.5,5.002104,-0.0147427,0,0
13.5,0.5,5.0030484,-0.021362811,0,0
14.5,0.5,5.004154,-0.029118383,0,0
15.5,0.5,5.0053325,-0.037387386,0,0
16.5,0.5,5.006464,-0.04532593,0,0
17.5,0.5,5.0074224,-0.052054636,0,0
18.5,0.5,5.008105,-0.05685118,0,0
19.5,0.5,5.0084505,-0.059281025,0,0
20.5,0.5,5.0084467,-0.059254006,0,0
21.5,0.5,5.0081234,-0.056985073,0,0
22.5,0.5,5.007541,-0.052894387,0,0
23.5,0.5,5.0067744,-0.04751347,0,0
24.5,0.5,5.005902,-0.04138568,0,0
25.5,0.5,5.0049925,-0.035004344,0,0
26.5,0.5,5.0041046,-0.028773587,0,0
27.5,0.5,5.0032797,-0.022989063,0,0
28.5,0.5,5.002547,-0.017847167,0,0
29.5,0.5,5.0019197,-0.013452696,0,0
30.5,0.5,5.001404,-0.009833155,0,0
31.5,0.5,5.0009933,-0.0069580427,0,0
32.5,0.5,5.00068,-0.00475913,0,0
33.5,0.5,5.000448,-0.003140059,0,0
34.5,0.5,5.0002847,-0.0019948243,0,0
35.5,0.5,5.0001736,-0.0012185888,0,0
36.5,0.5,5.000101,-0.00071237364,0,0
37.5,0.5,5.0000563,-0.00039702648,0,0
38.5,0.5,5.00003,-0.00020794218,0,0
39.5,0.5,5.0000153,-0.00010276263,0,0
40.5,0.5,5.0000067,-4.7401067E-05,0,0
41.5,0.5,5.000003,-2.072847E-05,0,0
42.5,0.5,5.000001,-6.7627734E-06,0,0
43.5,0.5,5,-2.474134E-06,0,0
44.5,0.5,5,-1.1685224E-06,0,0
45.5,0.5,5,-7.0997226E-07,0,0
46.5,0.5,5,-3.5921258E-07,0,0
47.5,0.5,5,-1.6993488E-07,0,0
48.5,0.5,5,-7.878109E-08,0,0
49.5,0.5,5,-3.5712535E-08,0,0
50.5,0.5,5,-1.5883852E-08,0,0
51.5,0.5,5,-6.9717645E-09,0,0
52.5,0.5,5,-3.029967E-09,0,0
53.5,0.5,5,-1.3041452E-09,0,0
54.5,0.5,5,-5.553575E-10,0,0
55.5,0.5,5,-2.3375804E-10,0,0
56.5,0.5,5,-9.71951E-11,0,0
57.5,0.5,5,-3.9912837E-11,0,0
58.5,0.5,5,-1.6186929E-11,0,0
59.5,0.5,5,-6.4817787E-12,0,0
60.5,0.5,5,-2.5606839E-12,0,0
61.5,0.5,5,-9.967E-13,0,0
62.5,0.5,5,-3.8158913E-13,0,0
63.5,0.5,5,-1.4345277E-13,0,0
64.5,0.5,5,-5.2873636E-14,0,0
65.5,0.5,5,-1.9083886E-14,0,0
66.5,0.5,5,-6.7398924E-15,0,0
67.5,0.5,5,-2.3272218E-15,0,0
68.5,0.5,5,-6.970689E-16,0,0
69.5,0.5,5,6.058155E-15,0,0
70.5,0.5,5,4.72852E-13,0,0
71.5,0.5,5,2.3674588E-11,0,0
72.5,0.5,5,1.2403584E-09,0,0
73.5,0.5,5,7.313485E-08,0,0
74.5,0.5,5,2.24143E-06,0,0
75.5,0.5,4.999998,1.2686188E-05,0,0
76.5,0.5,4.9999924,5.307638E-05,0,0
77.5,0.5,4.9999723,0.00018955767,0,0
78.5,0.5,4.99991,0.00062568235,0,0
79.5,0.5,4.9997296,0.001888344,0,0
80.5,0.5,4.999256,0.005206842,0,0
81.5,0.5,4.998122,0.013143552,0,0
82.5,0.5,4.995647,0.030455232,0,0
83.5,0.5,4.990717,0.064895414,0,0
84.5,0.5,4.9817224,0.12756479,0,0
85.5,0.5,4.966616,0.23238876,0,0
86.5,0.5,4.9430814,0.3946242,0,0
87.5,0.5,4.908802,0.6286265,0,0
88.5,0.5,4.8618608,0.9447297,0,0
89.5,0.5,4.8014736,1.3441237,0,0
90.5,0.5,4.7294793,1.8098135,0,0
91.5,0.5,4.6530128,2.2922926,0,0
92.5,0.5,4.5879607,2.6932604,0,0
93.5,0.5,4.5590596,2.8679621,0,0
94.5,0.5,4.585679,2.7017286,0,0
95.5,0.5,4.651868,2.2827094,0,0
96.5,0.5,4.705111,1.9342296,0,0
97.5,0.5,4.7176714,1.8475763,0,0
98.5,0.5,4.739001,1.5586665,0,0
99.5,0.5,-1.426572,31.02648,0,0
0.5,1.5,5.000001,-6.0195043E-06,0,0
1.5,1.5,5.0000024,-1.7877026E-05,0,0
2.5,1.5,5.000006,-4.5052846E-05,0,0
3.5,1.5,5.0000157,-0.000111249334,0,0
4.5,1.5,5.000037,-0.00026430437,0,0
5.5,1.5,5.0000854,-0.0006021743,0,0
6.5,1.5,5.0001855,-0.0013046667,0,0
7.5,1.5,5.0003843,-0.002693878,0,0
8.5,1.5,5.000753,-0.0052792504,0,0
9.5,1.5,5.0013957,-0.00977911,0,0
10.5,1.5,5.002436,-0.017070847,0,0
11.5,1.5,5.0039935,-0.02798989,0,0
12.5,1.5,5.006132,-0.042997465,0,0
13.5,1.5,5.00881,-0.061809525,0,0
14.5,1.5,5.0118484,-0.08316812,0,0
15.5,1.5,5.0149426,-0.104956225,0,0
16.5,1.5,5.017736,-0.124641076,0,0
17.5,1.5,5.0199003,-0.13991196,0,0
