x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.9670243,-0.015904164,0,0
1.5,0.5,4.9671016,-0.016441261,0,0
2.5,0.5,4.9672184,-0.017259832,0,0
3.5,0.5,4.967375,-0.018347487,0,0
4.5,0.5,4.967568,-0.019694375,0,0
5.5,0.5,4.967795,-0.021284332,0,0
6.5,0.5,4.9680533,-0.023093639,0,0
7.5,0.5,4.968339,-0.025091758,0,0
8.5,0.5,4.968647,-0.027244618,0,0
9.5,0.5,4.968971,-0.029505208,0,0
10.5,0.5,4.9693017,-0.031817395,0,0
11.5,0.5,4.9696302,-0.03411662,0,0
12.5,0.5,4.969947,-0.03632142,0,0
13.5,0.5,4.9702377,-0.038356166,0,0
14.5,0.5,4.9704924,-0.04013396,0,0
15.5,0.5,4.9706984,-0.041568726,0,0
16.5,0.5,4.9708443,-0.04258662,0,0
17.5,0.5,4.9709215,-0.043120354,0,0
18.5,0.5,4.970922,-0.043117695,0,0
19.5,0.5,4.9708414,-0.042550996,0,0
20.5,0.5,4.9706783,-0.041405596,0,0
21.5,0.5,4.9704356,-0.039698232,0,0
22.5,0.5,4.970118,-0.037472114,0,0
23.5,0.5,4.9697347,-0.034784384,0,0
24.5,0.5,4.969297,-0.03170895,0,0
25.5,0.5,4.968819,-0.028340477,0,0
26.5,0.5,4.968315,-0.024776302,0,0
27.5,0.5,4.9677987,-0.02111992,0,0
28.5,0.5,4.967285,-0.017468456,0,0
29.5,0.5,4.966788,-0.013906493,0,0
30.5,0.5,4.9663167,-0.010511226,0,0
31.5,0.5,4.965881,-0.0073468266,0,0
32.5,0.5,4.9654865,-0.0044512246,0,0
33.5,0.5,4.965138,-0.0018493421,0,0
34.5,0.5,4.964836,0.00044766162,0,0
35.5,0.5,4.96458,0.002441755,0,0
36.5,0.5,4.964369,0.004144062,0,0
37.5,0.5,4.964199,0.0055820392,0,0
38.5,0.5,4.9640656,0.006780214,0,0
39.5,0.5,4.963965,0.0077722725,0,0
40.5,0.5,4.963894,0.008596265,0,0
41.5,0.5,4.963847,0.009282859,0,0
42.5,0.5,4.9638224,0.009867035,0,0
43.5,0.5,4.963815,0.0103782145,0,0
44.5,0.5,4.963825,0.010844756,0,0
45.5,0.5,4.96385,0.011291117,0,0
46.5,0.5,4.963888,0.01173777,0,0
47.5,0.5,4.9639373,0.012193973,0,0
48.5,0.5,4.963997,0.012666835,0,0
49.5,0.5,4.9640636,0.013156712,0,0
50.5,0.5,4.9641347,0.013651297,0,0
51.5,0.5,4.9642067,0.014136863,0,0
52.5,0.5,4.9642773,0.014596672,0,0
53.5,0.5,4.9643407,0.015003094,0,0
54.5,0.5,4.9643946,0.015333696,0,0
55.5,0.5,4.9644346,0.015569444,0,0
56.5,0.5,4.9644623,0.015706833,0,0
57.5,0.5,4.964478,0.015757548,0,0
58.5,0.5,4.9644856,0.015753295,0,0
59.5,0.5,4.9644914,0.015741587,0,0
60.5,0.5,4.964506,0.015790509,0,0
61.5,0.5,4.964541,0.015978351,0,0
62.5,0.5,4.96461,0.016406536,0,0
63.5,0.5,4.9647284,0.017180292,0,0
64.5,0.5,4.964909,0.018394247,0,0
65.5,0.5,4.9651656,0.020142734,0,0
66.5,0.5,4.96551,0.022500139,0,0
67.5,0.5,4.9659467,0.025515562,0,0
68.5,0.5,4.9664807,0.029211663,0,0
69.5,0.5,4.9671106,0.033582203,0,0
70.5,0.5,4.9678307,0.03858444,0,0
71.5,0.5,4.968631,0.044153772,0,0
72.5,0.5,4.969497,0.050198838,0,0
73.5,0.5,4.9704146,0.05660364,0,0
74.5,0.5,4.971364,0.063239306,0,0
75.5,0.5,4.972325,0.06997104,0,0
76.5,0.5,4.9732804,0.07666765,0,0
77.5,0.5,4.9742126,0.08320592,0,0
78.5,0.5,4.9751034,0.089479014,0,0
79.5,0.5,4.9759407,0.09539384,0,0
80.5,0.5,4.9767118,0.10087569,0,0
81.5,0.5,4.9774084,0.105887264,0,0
82.5,0.5,4.978022,0.11041465,0,0
83.5,0.5,4.978549,0.114472486,0,0
84.5,0.5,4.9789834,0.11810341,0,0
85.5,0.5,4.9793243,0.12135813,0,0
86.5,0.5,4.9795756,0.12424954,0,0
87.5,0.5,4.9797635,0.12665312,0,0
88.5,0.5,4.9799604,0.12813264,0,0
89.5,0.5,4.98032,0.12767652,0,0
90.5,0.5,4.9811015,0.12348391,0,0
