x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.9897676,-0.17519318,0,0
1.5,0.5,4.9845204,-0.13832375,0,0
2.5,0.5,4.979883,-0.10576495,0,0
3.5,0.5,4.975891,-0.07774381,0,0
4.5,0.5,4.9725575,-0.054341428,0,0
5.5,0.5,4.9698772,-0.035495363,0,0
6.5,0.5,4.9678226,-0.021013152,0,0
7.5,0.5,4.966351,-0.010589859,0,0
8.5,0.5,4.965409,-0.0038331232,0,0
9.5,0.5,4.9649324,-0.00029912114,0,0
10.5,0.5,4.9648542,0.00047807116,0,0
11.5,0.5,4.9651074,-0.0010389804,0,0
12.5,0.5,4.9656286,-0.0044139503,0,0
13.5,0.5,4.96636,-0.009242853,0,0
14.5,0.5,4.9672513,-0.015173746,0,0
15.5,0.5,4.968258,-0.021901468,0,0
16.5,0.5,4.9693413,-0.02916474,0,0
17.5,0.5,4.9704695,-0.03673424,0,0
18.5,0.5,4.9716163,-0.044416025,0,0
19.5,0.5,4.9727592,-0.052041065,0,0
20.5,0.5,4.973882,-0.059451107,0,0
21.5,0.5,4.974971,-0.06651193,0,0
22.5,0.5,4.976015,-0.07310511,0,0
23.5,0.5,4.977008,-0.07913381,0,0
24.5,0.5,4.9779444,-0.08452639,0,0
25.5,0.5,4.9788194,-0.089244865,0,0
26.5,0.5,4.9796276,-0.09329285,0,0
27.5,0.5,4.9803624,-0.09671751,0,0
28.5,0.5,4.9810147,-0.09960449,0,0
29.5,0.5,4.981576,-0.10207537,0,0
30.5,0.5,4.982038,-0.104261465,0,0
31.5,0.5,4.982395,-0.1062832,0,0
32.5,0.5,4.9826474,-0.10823675,0,0
33.5,0.5,4.982802,-0.11017184,0,0
34.5,0.5,4.982872,-0.11208697,0,0
35.5,0.5,4.982881,-0.113925494,0,0
36.5,0.5,4.9828568,-0.115572155,0,0
37.5,0.5,4.982832,-0.116871,0,0
38.5,0.5,4.982843,-0.11764921,0,0
39.5,0.5,4.982923,-0.11772208,0,0
40.5,0.5,4.9831033,-0.116927326,0,0
41.5,0.5,4.983408,-0.11513594,0,0
42.5,0.5,4.9838552,-0.11225968,0,0
43.5,0.5,4.984452,-0.1082676,0,0
44.5,0.5,4.9851966,-0.103188306,0,0
45.5,0.5,4.9860783,-0.09710863,0,0
46.5,0.5,4.9870806,-0.09017036,0,0
47.5,0.5,4.988177,-0.08255866,0,0
48.5,0.5,4.989336,-0.07448731,0,0
49.5,0.5,4.990524,-0.066193245,0,0
50.5,0.5,4.991708,-0.057909194,0,0
51.5,0.5,4.9928565,-0.049844414,0,0
52.5,0.5,4.9939423,-0.042182952,0,0
53.5,0.5,4.9949417,-0.035072476,0,0
