x,y,height,momentum_x,momentum_y,bathymetry
0.5,0.5,4.773302,1.2959234,0,0
1.5,0.5,4.7637606,1.3585067,0,0
2.5,0.5,4.7540803,1.4218005,0,0
3.5,0.5,4.744278,1.4856809,0,0
4.5,0.5,4.7343807,1.5499642,0,0
5.5,0.5,4.7244234,1.6144143,0,0
6.5,0.5,4.714449,1.6787639,0,0
7.5,0.5,4.704506,1.7426896,0,0
8.5,0.5,4.694649,1.805844,0,0
9.5,0.5,4.684937,1.8678558,0,0
10.5,0.5,4.6754313,1.9283502,0,0
11.5,0.5,4.666192,1.9869542,0,0
12.5,0.5,4.6572795,2.043305,0,0
13.5,0.5,4.6487494,2.097064,0,0
14.5,0.5,4.6406536,2.147937,0,0
15.5,0.5,4.6330357,2.1956754,0,0
16.5,0.5,4.62593,2.2400768,0,0
17.5,0.5,4.6193624,2.2810037,0,0
18.5,0.5,4.61335,2.3183775,0,0
19.5,0.5,4.607899,2.3521776,0,0
20.5,0.5,4.6030073,2.3824484,0,0
21.5,0.5,4.59866,2.4092848,0,0
22.5,0.5,4.594838,2.4328258,0,0
23.5,0.5,4.5915146,2.4532564,0,0
24.5,0.5,4.588654,2.4707968,0,0
25.5,0.5,4.5862193,2.485689,0,0
26.5,0.5,4.5841713,2.4981837,0,0
27.5,0.5,4.5824685,2.5085433,0,0
28.5,0.5,4.5810695,2.5170286,0,0
29.5,0.5,4.5799327,2.523889,0,0
30.5,0.5,4.5790205,2.529366,0,0
31.5,0.5,4.578299,2.5336776,0,0
32.5,0.5,4.5777345,2.53702,0,0
33.5,0.5,4.5772996,2.5395715,0,0
34.5,0.5,4.576969,2.5414824,0,0
35.5,0.5,4.5767226,2.542883,0,0
36.5,0.5,4.5765414,2.5438864,0,0
37.5,0.5,4.5764112,2.5445817,0,0
38.5,0.5,4.57632,2.5450437,0,0
39.5,0.5,4.5762587,2.5453286,0,0
40.5,0.5,4.5762196,2.5454829,0,0
41.5,0.5,4.5761976,2.545543,0,0
42.5,0.5,4.5761867,2.5455375,0,0
43.5,0.5,4.5761843,2.5454824,0,0
44.5,0.5,4.576189,2.5453975,0,0
45.5,0.5,4.5761976,2.5452962,0,0
46.5,0.5,4.5762095,2.5451806,0,0
47.5,0.5,4.576225,2.5450597,0,0
48.5,0.5,4.576241,2.5449388,0,0
49.5,0.5,4.5762587,2.5448165,0,0
50.5,0.5,4.5762773,2.5446963,0,0
51.5,0.5,4.5762973,2.5445824,0,0
52.5,0.5,4.5763187,2.5444758,0,0
53.5,0.5,4.576341,2.5443769,0,0
54.5,0.5,4.5763655,2.5442884,0,0
55.5,0.5,4.5763907,2.5442083,0,0
56.5,0.5,4.576417,2.5441399,0,0
57.5,0.5,4.5764446,2.5440817,0,0
58.5,0.5,4.5764737,2.5440354,0,0
59.5,0.5,4.576504,2.5440001,0,0
60.5,0.5,4.576536,2.543979,0,0
61.5,0.5,4.57657,2.5439703,0,0
62.5,0.5,4.576606,2.5439746,0,0
63.5,0.5,4.576644,2.543996,0,0
64.5,0.5,4.5766845,2.5440354,0,0
65.5,0.5,4.5767274,2.5440934,0,0
66.5,0.5,4.5767727,2.5441718,0,0
67.5,0.5,4.5768213,2.54427,0,0
68.5,0.5,4.5768733,2.5443938,0,0
69.5,0.5,4.5769296,2.5445447,0,0
70.5,0.5,4.576988,2.544723,0,0
71.5,0.5,4.5770507,2.5449276,0,0
72.5,0.5,4.577116,2.5451527,0,0
73.5,0.5,4.5771847,2.545395,0,0
74.5,0.5,4.5772567,2.5456524,0,0
75.5,0.5,4.577328,2.5459082,0,0
